1666161310.000000
4.000000
22.75
22.75
22.75
22.75
22.75
22.75
22.75
22.75
22.75
22.75
22.75
22.75
22.77
22.77
22.77
22.77
22.73
22.73
22.73
22.73
22.71
22.71
22.71
22.71
22.73
22.73
22.73
22.73
22.75
22.75
22.75
22.75
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.75
22.75
22.75
22.75
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.69
22.69
22.69
22.69
22.73
22.73
22.73
22.73
22.73
22.73
22.73
22.73
22.73
22.73
22.73
22.73
22.71
22.71
22.71
22.71
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.71
22.71
22.71
22.71
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.65
22.65
22.65
22.65
22.69
22.69
22.69
22.69
22.71
22.71
22.71
22.71
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.69
22.69
22.69
22.69
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.71
22.71
22.71
22.71
22.69
22.69
22.69
22.69
22.67
22.67
22.67
22.67
22.69
22.69
22.69
22.69
22.67
22.67
22.67
22.67
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.71
22.71
22.71
22.71
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.67
22.67
22.67
22.67
22.71
22.71
22.71
22.71
22.67
22.67
22.67
22.67
22.71
22.71
22.71
22.71
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.69
22.69
22.69
22.69
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.67
22.69
22.69
22.69
22.69
22.67
22.67
22.67
22.67
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.69
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.71
22.73
22.73
22.73
22.73
22.69
22.69
22.69
